job_title,company,experience,min exp,max exp,salary,base salary,max salary,location,jobListed(days ago),postedIn,rating,reviews count,details
ESG Data Analyst,Equinix,3-4 Yrs,3,4,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,2,Naukri,4.1,33,"Analytical skills, Excel, Software packages"
NIIT is Urgently hiring  Data Analyst(Gurgaon),NIIT,5-10 Yrs,5,10,3.0-5.5L/yr,300000.0,550000.0,Gurgaon / Gurugram,11,Naukri,3.7,1200,"Data Management, Mis Analysis, Data Analysis"
Data Analyst,SKF TECHNOLOGIES (INDIA) PRIVATE LIMITED,5-10 Yrs,5,10,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,16,Naukri,4.0,929,"Data analysis, Excel, SAS"
Data Analyst,Myntra.com,1-3 Yrs,1,3,4.0-18.0L/yr,400000.0,1800000.0,Bangalore / Bengaluru,16,Naukri,4.0,1700,"Customer acquisition, Associate Data Analyst, Reconciliation"
Technical Consultant - Tableau,Salesforce,3-8 Yrs,3,8,3.6-13.3L/yr,360000.0,1330000.0,"Pune, Bangalore / Bengaluru, Gurgaon / Gurugram",30,Naukri,4.1,714,"tableau, Data modeling, Agile development"
"Data Visualization Analyst - TRAI , Delhi",National Institute for Smart Government (NISG),6-11 Yrs,6,11,10.0-20.0L/yr,1000000.0,2000000.0,New Delhi,10,Naukri,3.8,183,"Data analyst, Data Analysis, Data Visualization"
Data Analyst,Clairvoyant India Pvt. Ltd,2-6 Yrs,2,6,3.6-13.3L/yr,360000.0,1330000.0,"Pune, Hyderabad / Secunderabad",2,Naukri,4.0,73,"Data management, Analytical, Schema"
Senior Tableau Developer & Data Analyst,Siemens Limited,3-6 Yrs,3,6,3.6-13.3L/yr,360000.0,1330000.0,Pune,30,Naukri,4.2,4200,"Analytics, SQL, Consulting"
Associate-Data Analyst (Cost Optimisation),Delhivery,0-4 Yrs,0,4,3.6-13.3L/yr,360000.0,1330000.0,"Delhi/Ncr, Bangalore Rural",30,Naukri,3.9,5300,"Data Analysis, Cost Optimization, Variance Analysis"
Associate Data Analyst- FPM,CAE Inc.,1-2 Yrs,1,2,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,23,Naukri,4.3,36,"Analytical skills, data services, Document review"
99acres is hiring For MIS / Data analyst,Info Edge,3-5 Yrs,3,5,4.5-7.0L/yr,450000.0,700000.0,Noida,27,Naukri,4.0,1700,"Pivot Table, Power Bi, VLOOKUP"
Data Analyst,DTDC Express,3-7 Yrs,3,7,3.6-13.3L/yr,360000.0,1330000.0,Delhi/Ncr,27,Naukri,3.8,2500,"Data Management, Data Analysis, Advanced Excel"
Capco - Senior Data Analyst - Python/PySpark (8-10 yrs),Capco Technologies Pvt Ltd,8-10 Yrs,8,10,3.6-13.3L/yr,360000.0,1330000.0,"Bangalore / Bengaluru, Hyderabad / Secunderabad, Pune",14,hirist,3.7,424,"Data Analyst, Python, PySpark"
Prop Solution - Senior Manager/Assistant General Manager - Data Analyst (2-4 yrs),Prop Solutions4U Pvt Ltd,2-4 Yrs,2,4,3.6-13.3L/yr,360000.0,1330000.0,Navi Mumbai,20,iimjobs,4.6,41,"Analytics, Data Analytics"
Data Analyst,PlanetSpark,1-4 Yrs,1,4,6.0-8.0L/yr,600000.0,800000.0,Gurgaon / Gurugram,6,Naukri,3.7,1700,"EDA, Insights, Power Bi"
Reference Data Analyst,DEUTSCHE BANK AG,10-12 Yrs,10,12,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,30,Naukri,4.0,2900,"Modification, People management, Clearing Data Quality"
"Reference Data Analyst, NCT",DEUTSCHE BANK AG,3-5 Yrs,3,5,4.7-6.0L/yr,470000.0,600000.0,Jaipur,30,Naukri,4.0,2900,"derivatives, data analysis, Fixed income cash"
Tata AIG - Chief Manager - Data Analyst (3-7 yrs),TATA AIG,3-7 Yrs,3,7,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,30,iimjobs,4.1,2300,"Analytics, Data Analytics, Data Management"
Senior Financial Data Analyst,Moody's Analytics,1-3 Yrs,1,3,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,17,Naukri,3.8,231,"structured finance, Financial Data Analyst, credit analysis"
"Data Analyst - Andheri,Mumbai @A.T.E.HUBER Envirotech Private Limited.",A T E Enterprises,0-2 Yrs,0,2,4.0-5.0L/yr,400000.0,500000.0,Mumbai,5,Naukri,4.0,96,"Data Management, Data Analysis, Data Extraction"
Senior Data Analyst,Tek Travels,15-22 Yrs,15,22,3.6-13.3L/yr,360000.0,1330000.0,Gurgaon / Gurugram,2,Naukri,3.8,48,"Power Bi, Reports And Dashboards, Tableau"
ImpactGuru - Senior Data Analyst (3-4 yrs),Impact Guru Technology Ventures Pvt Ltd,3-4 Yrs,3,4,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,18,hirist,4.1,333,"Data Analyst, Data Analytics, Dashboard Design"
ImpactGuru - Senior Data Analyst (2-4 yrs),Impact Guru Technology Ventures Pvt Ltd,2-4 Yrs,2,4,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,18,hirist,4.1,333,"Data Analyst, SQL, Data Analytics"
Impact Guru - Senior Data Analyst (3-4 yrs),Impact Guru Technology Ventures Pvt Ltd,3-4 Yrs,3,4,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,18,iimjobs,4.1,333,"Tableau, Data Analytics, Analytics"
AME Data Analyst,Garrett Advancing Motion,3-8 Yrs,3,8,3.6-13.3L/yr,360000.0,1330000.0,Pune,3,Naukri,3.5,73,"Computer science, Test strategy, agile project management"
"Senior Data Analyst- Business Analyst(Data & Analytics), Cloud",InfoStretch Corporation (India) Pvt. Ltd,6-9 Yrs,6,9,3.6-13.3L/yr,360000.0,1330000.0,Hyderabad / Secunderabad,9,Naukri,3.4,891,"metadata, python, data management"
Big Data Engineer,Hexaware Technologies Ltd.,8-9 Yrs,8,9,3.6-13.3L/yr,360000.0,1330000.0,"Chennai, Pune, New Delhi",26,Naukri,3.6,5000,"Investment products, tableau, Excel"
Impact Guru - Data Analyst - SQL/SAS/R (2-4 yrs),Impact Guru,2-4 Yrs,2,4,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,19,hirist,4.1,333,"Data Analyst, SQL, SAS"
Sr Advanced Data Analyst,Honeywell,8-12 Yrs,8,12,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,30,Naukri,4.0,346,"Procurement, ERP, Business objects"
Data Analyst(Azure) opportunity with Hexaware!!!!,Hexaware Technologies,4-9 Yrs,4,9,3.6-13.3L/yr,360000.0,1330000.0,"Chennai, Pune, Bangalore / Bengaluru",27,Naukri,3.6,5000,"python, power bi, Data Analyst"
Data Analyst - Bangalore,Protiviti India,1-2 Yrs,1,2,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,3,Naukri,3.4,296,"Excel, Power Bi, Tableau"
Sr Data Analyst,Gartner,4-9 Yrs,4,9,3.6-13.3L/yr,360000.0,1330000.0,Gurgaon / Gurugram,30,Naukri,4.1,458,"Recruitment, Data analysis, SQL"
Data Analyst,Godrej Agrovet,1-3 Yrs,1,3,3.5-4.5L/yr,350000.0,450000.0,"Bangalore / Bengaluru, Hyderabad / Secunderabad",15,Naukri,3.7,951,"Data Validation, Countif, Power Bi"
Data Analyst,Lloyds Metals and Energy(LMEL),1-6 Yrs,1,6,3.6-13.3L/yr,360000.0,1330000.0,Nagpur,8,Naukri,3.9,104,"marketing, operations, data"
Data Analyst Intern,Webindia Inc,0-1 Yrs,0,1,0.5-1.8L/yr,50000.0,175000.0,Ahmedabad,16,Naukri,4.3,43,"Data Presentation, Data Manipulation, Data Management"
Data Modeller,Tekgence,9-14 Yrs,9,14,3.6-13.3L/yr,360000.0,1330000.0,"Chennai, Bangalore / Bengaluru",2,Naukri,4.1,25,"Data Modeling, ERwin, data analyst"
Data Modeller,Tekgence,9-14 Yrs,9,14,3.6-13.3L/yr,360000.0,1330000.0,"Chennai, Bangalore / Bengaluru",2,Naukri,4.1,25,"Data Modeling, ERwin, data analyst"
Data Analyst - Sales Operations Data (4-10 yrs),Antal Internationals Network,4-10 Yrs,4,10,3.6-13.3L/yr,360000.0,1330000.0,Chennai,4,iimjobs,3.6,86,"Data Analytics, Analytics, Sales Analytics"
Data Analyst,Citco,2-5 Yrs,2,5,3.6-13.3L/yr,360000.0,1330000.0,Hyderabad / Secunderabad,4,Naukri,3.1,699,"Data management, Corporate governance, Service industry"
HSSE Q&R Data Analyst,SBM Nauvata Pvt. Ltd.,3-10 Yrs,3,10,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,3,Naukri,4.0,27,"Computer science, Data management, Renewable energy"
Data Analyst,Ignitho Technologies (India) Pvt.Ltd,4-9 Yrs,4,9,3.6-13.3L/yr,360000.0,1330000.0,Chennai,6,Naukri,4.0,37,"Data analysis, Business analysis, Database management"
BI Data Analyst,"ATMECS Technologies Pvt., Ltd.",5-8 Yrs,5,8,3.6-13.3L/yr,360000.0,1330000.0,Hyderabad / Secunderabad,5,Naukri,3.4,197,"Data analysis, Manager Quality Assurance, SAS"
Data Analyst -Powertrain || Bangalore,GlobalLogic,5-10 Yrs,5,10,3.6-13.3L/yr,360000.0,1330000.0,Pune,30,Naukri,3.7,3800,"python, data analysis, process analysis"
Data Analyst,Lifecell,3-5 Yrs,3,5,2.0-4.5L/yr,200000.0,450000.0,Chennai,10,Naukri,3.5,547,"Power Bi, Mis Analysis, Data Analysis"
Genpact - Data Analyst - Python - Predictive Analytics (7-10 yrs),Genpact Enterprise Risk Consulting,7-10 Yrs,7,10,3.6-13.3L/yr,360000.0,1330000.0,"Pune, Gurgaon / Gurugram",5,iimjobs,3.7,45,"Analytics, Predictive Analytics, Data Analytics"
Urgent Requirement For Data Analyst in HR & Training,Utkarsh Small Finance Bank,3-7 Yrs,3,7,3.6-13.3L/yr,360000.0,1330000.0,Varanasi,27,Naukri,3.9,2700,"Data Handling, Attrition Analysis, PMS"
Specialist - Investments,Marsh &amp;amp; McLennan Companies,2-4 Yrs,2,4,4.0-8.8L/yr,400000.0,883000.0,"Pune, Mumbai",30,Naukri,4.0,558,"Data analysis, Front office, Data management"
Data Analyst,Mediplus,3-5 Yrs,3,5,3.5-6.0L/yr,350000.0,600000.0,Delhi/Ncr,17,Naukri,4.2,56,"Data Management, Data Analysis, Data Analytics"
Data Analyst,S&P Capital IQ (India) Pvt. Ltd,2-5 Yrs,2,5,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,30,First Naukri,4.2,2200,Data Analyst
Data Analyst,Rage Communications Pvt. Ltd.,2-3 Yrs,2,3,3.6-13.3L/yr,360000.0,1330000.0,Chennai,2,Naukri,3.9,29,"project management, BigQuery, Google Analytics"
Business Analyst,NIIT,1-3 Yrs,1,3,7.5-12.0L/yr,750000.0,1200000.0,Gurgaon / Gurugram,25,Naukri,3.7,1200,"Google Data Studio, Data analyst, Advance Excel"
Senior Data Analyst (Argus Database & Oracle BI Publisher),EVERSANA India Pvt. Ltd,7-12 Yrs,7,12,13.5-15.0L/yr,1350000.0,1500000.0,Pune,13,Naukri,3.7,122,"Argus Safety, Bi Publisher, Oracle Argus"
MIS / Data Analyst - ABDM (NHA) -Chandigarh,National Institute for Smart Government (NISG),3-8 Yrs,3,8,4.0-6.0L/yr,400000.0,600000.0,Chandigarh,24,Naukri,3.8,183,"Healthcare, Data Analyst, EHR"
Hiring Chemical Data Analyst,Straive,2-7 Yrs,2,7,3.6-13.3L/yr,360000.0,1330000.0,Chennai,26,Naukri,3.5,1500,"ChemDraw, Patient analysis, Articles"
Data Analyst,Astral Adhesives,1-3 Yrs,1,3,3.6-13.3L/yr,360000.0,1330000.0,Ahmedabad,2,Naukri,4.3,683,"Data Modelling, Data Extraction, Data Cleansing"
Hindustan Times  - Market Data Analyst (1-3 yrs),Hindustan Times,2-5 Yrs,2,5,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,19,iimjobs,3.6,235,Data Analyst
Sr. Data Analyst,Aeries Technology Group,5-10 Yrs,5,10,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,4,Naukri,3.5,255,"Data analysis, Business analytics, Analytical"
Data Analyst,ICICI Lombard,3-8 Yrs,3,8,5.0-15.0L/yr,500000.0,1500000.0,Mumbai,30,Naukri,3.8,3900,"Excel, Power Bi, SAAS"
Urgently Required Data Analyst For Logistic Industry in Noida,Sugam Parivahan,2-5 Yrs,2,5,4.0-5.0L/yr,400000.0,500000.0,Noida,19,Naukri,3.8,145,"Data Analysis, Data Quality Management"
Data Analyst - Python/Business Intelligence (3-10 yrs),ATech,3-10 Yrs,3,10,3.6-13.3L/yr,360000.0,1330000.0,"Hyderabad / Secunderabad, Jaipur, Rajasthan",3,hirist,4.0,19,"Data Analyst, Data Science, Python"
Data Analyst,CSM Technologies,8-12 Yrs,8,12,3.6-13.3L/yr,360000.0,1330000.0,New Delhi,30,Naukri,4.5,579,"Coding, Data Analyst, data visualization"
Airtel - Senior Lead Data Analyst (6-12 yrs),Airtel,6-12 Yrs,6,12,3.6-13.3L/yr,360000.0,1330000.0,Gurgaon / Gurugram,30,iimjobs,4.0,12200,"Data Analytics, Analytics, Consulting - Telecom"
Supply Chain Reporting Data Analyst,Alcon Pharmaceuticals Pvt. Ltd.,2-7 Yrs,2,7,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,30,Naukri,3.7,366,"Troubleshooting, Recruitment, SQL"
Junior Data Analyst,Citco,1-2 Yrs,1,2,3.6-13.3L/yr,360000.0,1330000.0,Hyderabad / Secunderabad,10,Naukri,3.1,699,"Junior Analyst, Training, Corporate governance"
Marketing Data Analyst,Foodlink Services,2-3 Yrs,2,3,6.0-7.5L/yr,600000.0,750000.0,Mumbai,19,Naukri,4.0,84,"Marketing Campaigns, Market Research And Analysis, Pricing Strategy"
Lead Data Analyst - Business Intelligence (10-15 yrs),ABC Consultants,10-15 Yrs,10,15,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,18,hirist,3.8,309,"Data Analyst, Data Analytics, Tableau"
Market Data Analyst,Pentair,7-12 Yrs,7,12,3.6-13.3L/yr,360000.0,1330000.0,Noida,30,Naukri,4.0,89,"Predictive Modeling, Power BI, SAS"
"Data Analyst (Tableau, SQL, AWS, Python)",OSI Digital,4-8 Yrs,4,8,3.6-13.3L/yr,360000.0,1330000.0,Hyderabad / Secunderabad,11,Naukri,3.6,99,"Tableau, AWS, Python"
Hiring For Power BI Support !,NOVAC,4-9 Yrs,4,9,3.6-13.3L/yr,360000.0,1330000.0,Navi Mumbai,30,Naukri,4.0,370,"MIS Preparation, Loan Origination, Power Bi"
Senior Data Analyst Lead / Manager,Wellthy  Therapeutics,8-12 Yrs,8,12,25.0-37.5L/yr,2500000.0,3750000.0,Mumbai,5,Naukri,3.8,43,"Power BI, DATA DRIVEN, Data Visualization"
Data Analyst,Speridian Technologies,4-6 Yrs,4,6,2.0-4.5L/yr,200000.0,450000.0,Cochin/Ernakulam/Kochi,16,Naukri,3.5,251,"Azure Synapse, Azure Data Factory, Elastic Search"
Senior Executive - Data Analyst,VIACOM 18 MEDIA PRIVATE LIMITED,2-4 Yrs,2,4,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,10,Naukri,3.7,74,"Computer science, Data analysis, Social media"
Data Analyst,Morepen Laboratories,0-2 Yrs,0,2,2.0-5.0L/yr,200000.0,500000.0,Mumbai,25,Naukri,4.0,334,"Data Transformation, Data Analysis, Data Mining"
Wipro Consumer Care - Data Analyst - Internal Audit Department (2-4 yrs),Wipro Consumer Care & Lighting,2-4 Yrs,2,4,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,30,iimjobs,3.9,2300,"Data Warehousing, Data Analytics, SQL"
Wipro Consumer Care - Data Analyst - Internal Audit Department (2-4 yrs),Wipro Consumer Care & Lighting,2-4 Yrs,2,4,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,30,iimjobs,3.9,2300,"Data Analytics, Analytics, SQL"
Data Analyst,Sumeru Digital Solutions,2-6 Yrs,2,6,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,6,Naukri,4.6,7,Data Analyst
Clinical Data Analyst,CBCC Global Research,1-3 Yrs,1,3,3.6-13.3L/yr,360000.0,1330000.0,Ahmedabad,3,Naukri,4.6,28,"clinical Data Co-ordinator, Data Validation, EDC"
Data Analyst,Phenompeople,4-9 Yrs,4,9,3.6-13.3L/yr,360000.0,1330000.0,Hyderabad / Secunderabad,30,Naukri,4.2,270,"Healthcare, Analytics, Data analysis"
Better - Data Analyst (2-4 yrs),BMTG Advisors India Private Limited,2-4 Yrs,2,4,3.6-13.3L/yr,360000.0,1330000.0,Remote,12,iimjobs,3.0,725,"Data Analytics, Analytics, SQL"
Data Analyst Trainer,Fortune Cloud Technologies,1-2 Yrs,1,2,2.2-3.8L/yr,225000.0,375000.0,Pune,3,Naukri,4.4,56,"Data Anlalytics, Power Bi, Data science"
Messaging Trust Data Analyst,Syniverse Technologies Services India Pvt. Ltd.,2-7 Yrs,2,7,3.6-13.3L/yr,360000.0,1330000.0,"Bangalore / Bengaluru, Hyderabad / Secunderabad",6,Naukri,3.3,111,"data analysis, data science, business writing"
Data Analyst II,SE2 Digital Service LLP,4-5 Yrs,4,5,3.6-13.3L/yr,360000.0,1330000.0,"Chennai, Pune, New Delhi",11,Naukri,3.5,85,"Data analysis, Analytical, Workforce planning"
Data Analyst - 1,Capillary Technologies India Pvt. Ltd.,2-5 Yrs,2,5,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,12,Naukri,3.5,173,"Statistical programming, Automation, Data analysis"
Senior Tableau Data Analyst,Apps Associates (I) Pvt. Ltd,5-7 Yrs,5,7,3.6-13.3L/yr,360000.0,1330000.0,Hyderabad / Secunderabad,21,Naukri,3.9,137,"ERP, Azure Cloud, Snowflake"
Data Analyst  - SQL (1-11 yrs),A Tech India,1-11 Yrs,1,11,3.6-13.3L/yr,360000.0,1330000.0,"Bangalore / Bengaluru, Chennai, Goa",10,iimjobs,4.0,19,"Data Analytics, Analytics, SQL"
Content Data Analyst,GHX INDIA PRIVATE LIMITED,1-6 Yrs,1,6,3.6-13.3L/yr,360000.0,1330000.0,Hyderabad / Secunderabad,4,Naukri,3.8,15,"medical, python, data management"
Senior Power BI/Data Analyst,Arcadis Consulting India Pvt. Ltd,7-10 Yrs,7,10,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,30,Naukri,4.2,191,"SQL, Python, Production support"
Senior Data Analyst,Launch It Consulting,6-10 Yrs,6,10,3.6-13.3L/yr,360000.0,1330000.0,Hyderabad / Secunderabad,12,Naukri,3.5,56,"Power Bi, Data Analysis, SQL Queries"
Master Data Analyst,Saasvaap,3-8 Yrs,3,8,3.6-13.3L/yr,360000.0,1330000.0,"Thiruvananthapuram, Cochin/Ernakulam/Kochi, Bangalore / Bengaluru",27,Naukri,4.2,65,"data analysis, data modeling, PowerDesigner"
Snapmint - Data Analyst (0-1 yrs),Snapmint,0-1 Yrs,0,1,3.6-13.3L/yr,360000.0,1330000.0,"Mumbai, Bangalore / Bengaluru",11,iimjobs,3.9,27,"Python, SQL, Analytics"
Data Analyst - Python/Power BI (3-5 yrs),Golden Eagle IT Technologies Pvt Ltd.,3-5 Yrs,3,5,3.6-13.3L/yr,360000.0,1330000.0,Indore,17,hirist,4.3,15,"Data Analyst, Data Analytics, Power BI"
Senior Data Analyst - Tableau/Power BI (3-5 yrs),Golden Eagle IT Technologies Pvt Ltd.,3-5 Yrs,3,5,3.6-13.3L/yr,360000.0,1330000.0,"Mp, Indore",17,hirist,4.3,15,"Power BI, Tableau, SQL"
Analyst || Stanza Living || Gurgaon,Stanza Living,2-5 Yrs,2,5,6.0-8.0L/yr,600000.0,800000.0,Gurgaon / Gurugram,5,Naukri,3.1,806,"Google Sheets, Excel, Business Analyst"
Senior Data Analyst,Paxcom India,4-7 Yrs,4,7,9.0-14.0L/yr,900000.0,1400000.0,Gurgaon / Gurugram,23,Naukri,4.0,56,"Predictive Modeling, R, Power Bi"
Senior Data Analyst III,VIACOM 18 MEDIA PRIVATE LIMITED,10-12 Yrs,10,12,3.6-13.3L/yr,360000.0,1330000.0,"Mumbai, Bangalore / Bengaluru",16,Naukri,3.7,74,"Telecom, Bfsi, Analytical"
Data Steward - EU Taxonomy Data (Analyst),Institutional Shareholder Services Inc.,1-4 Yrs,1,4,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,27,Naukri,3.8,84,"Business analytics, Manager Quality Assurance, Data collection"
Data Analyst | Insurance,Cars24,5-8 Yrs,5,8,3.6-13.3L/yr,360000.0,1330000.0,Delhi/Ncr,30,Naukri,3.7,3000,"Strategy, Tableau, Data Analytics"
Data Analyst,Lenexis Foodworks,5-10 Yrs,5,10,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,30,Naukri,4.1,121,"algorithms, Process Automation, Data Engineering"
Data Scientist,Manya Education,5-10 Yrs,5,10,6.5-12.0L/yr,650000.0,1200000.0,New Delhi,5,Naukri,3.4,73,"Data analyst, R, SQL Queries"
Marketing Data Analyst,PGi,2-5 Yrs,2,5,3.6-13.3L/yr,360000.0,1330000.0,Hyderabad / Secunderabad,30,Naukri,4.2,106,"CRM, Analytics, Data analysis"
Data Analyst,YRG Care,4-5 Yrs,4,5,3.6-13.3L/yr,360000.0,1330000.0,Hyderabad / Secunderabad,30,Naukri,4.2,62,"Data analysis, SPSS, Data management"
BI Data Analyst,Comviva Technology,3-5 Yrs,3,5,3.6-13.3L/yr,360000.0,1330000.0,Gurgaon / Gurugram,20,Naukri,3.3,603,"Excel, Power Bi, Data Visualization"
Machine Learning Engineer - Python/Spark (5-8 yrs),SundayLabs,5-8 Yrs,5,8,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,30,hirist,4.8,13,"Machine Learning, Python, Spark"
Rezo.AI - Senior Data Analyst (4-6 yrs),Rezo.AI,4-6 Yrs,4,6,3.6-13.3L/yr,360000.0,1330000.0,Noida,24,hirist,4.0,57,"Data Analyst, Data Analytics, Statistical Analyst"
Zimetrics Technologies - Business Intelligence/Data Analyst - Looker/SQL/Scripting (4-8 yrs),Zimetrics Technologies Private Limited,4-8 Yrs,4,8,3.6-13.3L/yr,360000.0,1330000.0,Pune,20,hirist,4.5,228,"Business Intelligence, Data Analyst, Data Analytics"
Futurisk Insurance Broking -Senior Data Analyst- Chennai,Futurisk Insurance Broking Company (P) ltd,3-8 Yrs,3,8,5.0-11.0L/yr,500000.0,1100000.0,Chennai,24,Naukri,4.1,34,"Data Transformation, Data Quality, Data Management"
Data Analyst,Husk Power Systems,5-7 Yrs,5,7,3.6-13.3L/yr,360000.0,1330000.0,Pune,20,Naukri,3.8,75,"Power Bi, Data Analysis, SQL Database"
Data Analyst - SQL/Tableau (3-5 yrs),Overture Rede Private Limited.,3-5 Yrs,3,5,3.6-13.3L/yr,360000.0,1330000.0,Chennai,4,hirist,4.3,21,"Data Analyst, Data Analytics, SQL"
Data Analyst,Accolite Digital,4-9 Yrs,4,9,7.0-14.0L/yr,700000.0,1400000.0,Gurgaon / Gurugram,25,Naukri,3.4,593,"Iics, Powercenter, Postgresql"
Senior System Analyst,Infinite Computer Solutions India Pvt. Ltd.,2-5 Yrs,2,5,3.6-13.3L/yr,360000.0,1330000.0,Noida,30,Naukri,3.5,1200,"Data Analyst, Customer service, SQL"
Tableau Developer - Analytics Dashboards (4-7 yrs),Indium Software,4-7 Yrs,4,7,3.6-13.3L/yr,360000.0,1330000.0,Chennai,30,hirist,4.1,698,"Tableau, SQL, Analytics Dashboards"
Data Analyst,Inchcape Shipping Services India Pvt. Ltd,2-5 Yrs,2,5,3.6-4.3L/yr,360000.0,430000.0,Remote,24,Naukri,3.5,139,"data cleansing, Trade, Excel"
Business cum Data analyst,E Connect Solutions Pvt Ltd,10-13 Yrs,10,13,3.6-13.3L/yr,360000.0,1330000.0,Bhopal,30,Naukri,4.0,72,"Gap Analysis, Requirements Management, Business Analytics"
Data Analyst,Comviva Technology,3-8 Yrs,3,8,5.0-8.0L/yr,500000.0,800000.0,Delhi/Ncr,23,Naukri,3.3,603,"Communication Skills, Analytical Skills, Data Extraction"
Data Analyst,Deepak Foundation,5-6 Yrs,5,6,3.6-13.3L/yr,360000.0,1330000.0,Vadodara,26,Naukri,3.8,92,"R, STATA, NGO Management"
sr Data Scientist / Data Analyst 6+ yrs,Encore Infotech Services,6-9 Yrs,6,9,3.6-13.3L/yr,360000.0,1330000.0,Hyderabad / Secunderabad,22,Naukri,3.9,38,"Data Scientist, Data Analyst, AI technology"
Senior BI Data Analyst,Ignitho Technologies (India) Pvt.Ltd,4-6 Yrs,4,6,3.6-13.3L/yr,360000.0,1330000.0,Chennai,25,Naukri,4.0,37,"Data analysis, Business analysis, Analytical"
Data Analyst- Contractual role For Product based company,Protiviti India,3-5 Yrs,3,5,6.0-10.0L/yr,600000.0,1000000.0,"Bangalore / Bengaluru, Bangalore Rural",25,Naukri,3.4,296,"Tableau, Ab Testing, SQL"
Data Analyst - Contractual role- Bangalore,Protiviti India,3-6 Yrs,3,6,6.0-10.0L/yr,600000.0,1000000.0,"Bangalore / Bengaluru, Bangalore Rural",25,Naukri,3.4,296,"Tableau, Ab Testing, Python"
Data analyst,"Thejo Engineering Ltd, Chennai",3-7 Yrs,3,7,3.6-13.3L/yr,360000.0,1330000.0,Chennai,30,Naukri,3.7,135,"Power Bi, Tableau, SQL Server"
SAP Data Analyst,Ford Global Business Services,1-5 Yrs,1,5,3.6-13.3L/yr,360000.0,1330000.0,Chennai,60,Naukri,4.5,726,"Sheduling, variant onfiguration, SAP"
"Data Analyst, Credit Ratings",Morningstar India (P) Ltd.,0-2 Yrs,0,2,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,30,Naukri,3.9,928,"Data Analyst, Customer service, Credit rating"
"Senior Data Analyst, Credit Ratings",Morningstar India (P) Ltd.,1-3 Yrs,1,3,5.5-8.0L/yr,550000.0,800000.0,Mumbai,30,Naukri,3.9,928,"Data Analyst, Customer service, Credit rating"
Data Analyst PowerBI,Ebizon,1-3 Yrs,1,3,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,6,Naukri,3.3,59,"Mining, SAS, Technical writing"
Data Analyst PowerBI,Ebizon Net Info Pvt Ltd,2-4 Yrs,2,4,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,6,Naukri,3.3,59,"Computer science, Mining, SAS"
Senior Data Analyst / Data Analyst Manager Immediate Requirement,Millennium Organisation,2-7 Yrs,2,7,3.5-7.0L/yr,350000.0,700000.0,Mumbai,2,Naukri,3.4,25,"Business Strategy, Sales Analysis, Team Handling"
Data Analyst,Clairvoyant India,4-7 Yrs,4,7,3.6-13.3L/yr,360000.0,1330000.0,"Pune, Bangalore Rural, Gurgaon / Gurugram",30,Naukri,4.0,73,"Pyspark, SQL, Python"
Immediate requirement For Data Analyst (Power BI) - Indore,Annova Solutions Pvt Ltd,1-2 Yrs,1,2,1.2-2.8L/yr,125000.0,275000.0,Indore,2,Naukri,3.9,125,"Advance Excel, Power BI, MIS Reporting"
Data Analyst/ Special Project Associate,Pattern Technologies,2-7 Yrs,2,7,3.6-13.3L/yr,360000.0,1330000.0,Pune,20,Naukri,3.2,10,"Excellent Communication In English, Data Analysis, E-commerce"
Data Analyst/Masterfile Associate,Pattern Technologies,2-7 Yrs,2,7,3.6-13.3L/yr,360000.0,1330000.0,Pune,20,Naukri,3.2,10,"Excellent Communication In English, Data Analysis, E-commerce"
